participant_id,condition,rt
part-26,mixed,331.0028071140567
part-26,mixed,341.33840004907955
part-26,mixed,344.5332548499194
part-26,mixed,336.9116498941259
part-26,mixed,338.6653524381896
part-26,mixed,326.9721341885436
part-26,mixed,343.9490151313221
part-26,mixed,334.17834534971735
part-26,mixed,333.58754887808465
part-26,mixed,331.61503059749674
part-26,mixed,332.9903901556811
part-26,mixed,343.82978249815073
part-26,mixed,333.9113283749009
part-26,mixed,349.65613312578097
part-26,mixed,343.5851089487161
part-26,mixed,335.9593157384812
part-26,mixed,330.99684535677613
part-26,mixed,341.0572956819366
part-26,mixed,335.1053696653324
part-26,mixed,345.1414042831452
part-26,mixed,334.89445116250687
part-26,mixed,333.5478657273041
part-26,mixed,333.37549126870834
part-26,mixed,337.7218396988656
part-26,mixed,333.3155676944697
part-27,congruent,327.25973834805313
part-27,congruent,330.1123007739899
part-27,congruent,329.96537379074556
part-27,congruent,327.4234745234588
part-27,congruent,322.93873225005234
part-27,congruent,333.2997062399087
part-27,congruent,333.9165823887688
part-27,congruent,327.06243748271265
part-27,congruent,332.59454439295564
part-27,congruent,325.38919646898376
part-27,congruent,333.61314125670947
part-27,congruent,330.8433626767201
part-27,congruent,324.8876675377534
part-27,congruent,333.22497150880486
part-27,congruent,329.21344510017315
part-27,congruent,324.31224035606675
part-27,congruent,322.95228336452055
part-27,congruent,324.6041332611372
part-27,congruent,331.2677333217857
part-27,congruent,328.829518511768
part-27,congruent,335.1016819154353
part-27,congruent,328.9521269529909
part-27,congruent,329.5011279730094
part-27,congruent,326.4662662119361
part-27,congruent,331.06787288777025
part-27,congruent,338.33655798747964
part-27,congruent,325.42819575147627
part-27,congruent,324.07061081727466
part-27,congruent,326.14252504764494
part-27,congruent,324.40415573999417
part-27,congruent,333.1567364136212
part-27,congruent,327.05348366522014
part-27,congruent,326.341615596536
part-27,congruent,329.130773099873
part-27,congruent,334.0643758508764
part-27,congruent,325.1108038211041
part-27,congruent,328.3288796144768
part-27,congruent,334.3604132480121
part-27,congruent,326.2643406405753
part-27,congruent,327.23667310387543
part-27,congruent,324.6588637908444
part-27,congruent,325.1150088104711
part-27,congruent,324.00350613832916
part-27,congruent,325.40601982794516
part-27,congruent,327.9302483758392
part-27,congruent,325.6399672133236
part-27,congruent,324.9042467651789
part-27,congruent,330.1844779783285
part-27,congruent,325.7898240361026
part-27,congruent,325.3176549456618
part-27,congruent,336.52472477634285
part-27,congruent,328.4581315608145
part-27,congruent,325.0940744541256
part-27,congruent,324.79836160440146
part-27,congruent,326.5218400517933
part-27,congruent,328.4027482641249
part-27,congruent,325.20093411285046
part-27,congruent,329.07772820306604
part-27,congruent,326.8971265956463
part-27,congruent,336.35198567689184
part-27,congruent,330.2309558712117
part-27,congruent,327.99091841983346
part-27,congruent,343.2404643211303
part-27,congruent,332.6653970485186
part-27,congruent,325.3039010960797
part-27,congruent,323.8789463709723
part-27,congruent,329.8497224854271
part-27,congruent,329.89450935779837
part-27,congruent,329.7420583983626
part-27,congruent,328.29914635972307
part-27,congruent,326.64315220382844
part-27,congruent,336.96888230472206
part-27,congruent,331.4537353080282
part-27,congruent,324.4297470391548
part-27,congruent,327.70840433011546
part-27,congruent,332.4689469711811
part-27,congruent,336.3034697997773
part-27,congruent,326.9712097138754
part-27,congruent,333.93561595628466
part-27,congruent,328.52542804146015
part-27,congruent,329.0254634465666
part-27,congruent,328.2896101974739
part-27,congruent,322.71409463578476
part-27,congruent,329.4519272140483
part-27,congruent,339.10621489250434
part-27,congruent,326.38676831781135
part-27,congruent,331.4112452625327
part-27,congruent,329.71964244858026
part-27,congruent,328.5740789563256
part-27,congruent,330.2199465503321
part-27,congruent,329.5185341836653
part-27,congruent,327.5401773934971
part-27,congruent,323.902175038919
part-27,congruent,327.0031969193557
part-27,congruent,327.49546494761375
part-27,congruent,344.23303640909916
part-27,congruent,324.37779764365416
part-27,congruent,325.0857058347491
part-27,congruent,323.2661966773268
part-27,congruent,327.43157839226336
part-28,incongruent,332.1490281717648
part-28,incongruent,327.85969522986375
part-28,incongruent,339.6897733004418
part-28,incongruent,332.73212866815595
part-28,incongruent,333.5694653410053
part-28,incongruent,332.2310329292028
part-28,incongruent,335.3039891735892
part-28,incongruent,340.2662362827313
part-28,incongruent,336.88266710193017
part-28,incongruent,331.12913334725306
part-28,incongruent,326.17304922158155
part-28,incongruent,329.46141092168534
part-28,incongruent,331.0786306821207
part-28,incongruent,327.70787398998704
part-28,incongruent,334.73760477813863
part-28,incongruent,325.5081672077774
part-28,incongruent,342.4654012539511
part-28,incongruent,325.4213101742803
part-28,incongruent,324.8867605164857
part-28,incongruent,326.37164660129974
part-28,incongruent,327.7512641667955
part-28,incongruent,326.293237234999
part-28,incongruent,337.163051637394
part-28,incongruent,343.562401762838
part-28,incongruent,337.150237856909
part-28,incongruent,326.97950987424025
part-28,incongruent,329.33196767036736
part-28,incongruent,337.0521794619043
part-28,incongruent,325.8143857759109
part-28,incongruent,332.9121317473035
part-28,incongruent,327.7820343200948
part-28,incongruent,326.9009430143995
part-28,incongruent,341.1957350994186
part-28,incongruent,329.6983332068945
part-28,incongruent,324.060271588572
part-28,incongruent,331.4877278010263
part-28,incongruent,330.0825176605445
part-28,incongruent,334.3173288179803
part-28,incongruent,334.2674738251941
part-28,incongruent,326.9424720903774
part-28,incongruent,330.832926432314
part-28,incongruent,328.07550269020845
part-28,incongruent,331.2208527890012
part-28,incongruent,329.9725969259263
part-28,incongruent,342.75167811727414
part-28,incongruent,332.3657137632399
part-28,incongruent,329.8427794346102
part-28,incongruent,340.05383530344267
part-28,incongruent,332.5376724790011
part-28,incongruent,336.3482797552476
part-28,incongruent,329.5589894914348
part-28,incongruent,329.3754787770044
part-28,incongruent,333.93940165243384
part-28,incongruent,331.74985773132914
part-28,incongruent,329.7957968457343
part-28,incongruent,341.6144737860484
part-28,incongruent,333.0504606940668
part-28,incongruent,332.77515564340445
part-28,incongruent,330.90469954204957
part-28,incongruent,329.4299973161348
part-28,incongruent,351.7905414005194
part-28,incongruent,335.38229004714594
part-28,incongruent,343.6444184275512
part-28,incongruent,328.3502118841537
part-28,incongruent,328.9583831518785
part-28,incongruent,327.68533192375975
part-28,incongruent,329.22460798472184
part-28,incongruent,331.8979967381044
part-28,incongruent,326.4216421524919
part-28,incongruent,334.4394951724845
part-28,incongruent,327.4684325772553
part-28,incongruent,331.8364080925013
part-28,incongruent,324.849884040396
part-28,incongruent,330.68444262238916
part-28,incongruent,334.78465693631824
part-28,incongruent,335.9013629742317
part-28,incongruent,327.8340509132939
part-28,incongruent,326.8266370235952
part-28,incongruent,330.8552831011378
part-28,incongruent,341.0492817200558
part-28,incongruent,344.37428864725786
part-28,incongruent,330.83878338483987
part-28,incongruent,334.84034158285596
part-28,incongruent,332.4651664448773
part-28,incongruent,326.79379984778706
part-28,incongruent,331.64167182413547
part-28,incongruent,328.22518892225025
part-28,incongruent,335.6618299144458
part-28,incongruent,325.17368665237734
part-28,incongruent,332.6074707792058
part-28,incongruent,327.0406024043348
part-28,incongruent,326.23585595017755
part-28,incongruent,341.4150812576654
part-28,incongruent,330.68041300958737
part-28,incongruent,333.671576206545
part-28,incongruent,331.56339288093085
part-28,incongruent,326.54361639545726
part-28,incongruent,327.9727684453442
part-28,incongruent,334.5380089933692
part-28,incongruent,337.0727640848498
part-29,mixed,333.504780769985
part-29,mixed,335.78859625982574
part-29,mixed,339.29187449760445
part-29,mixed,336.79843800349647
part-29,mixed,340.7349981375918
part-29,mixed,337.89277253606343
part-29,mixed,341.76670723571357
part-29,mixed,340.6406911129301
part-29,mixed,346.389866179298
part-29,mixed,338.97325045913476
part-29,mixed,336.5870210761749
part-29,mixed,336.5307753562041
part-29,mixed,331.5124129274157
part-29,mixed,360.3504247314855
part-29,mixed,332.92696890717434
part-29,mixed,336.07076821335
part-29,mixed,340.3995826136132
part-29,mixed,332.1241936120125
part-29,mixed,333.5795491809646
part-29,mixed,333.6221774732261
part-29,mixed,334.19825122970894
part-29,mixed,335.0292227206537
part-29,mixed,337.03941591895307
part-29,mixed,341.09619177004566
part-29,mixed,347.39092589031634
part-29,mixed,332.649868888393
part-29,mixed,329.1603599754441
part-29,mixed,332.7785344200818
part-29,mixed,337.08894960895844
part-29,mixed,335.32262839470883
part-29,mixed,333.73705858672616
part-29,mixed,339.44364810497353
part-29,mixed,334.8776929184892
part-29,mixed,340.31111455124585
part-29,mixed,332.4843710205316
part-29,mixed,335.1730692930777
part-29,mixed,335.2184919165448
part-29,mixed,333.7266513897876
part-29,mixed,338.64176159160786
part-29,mixed,354.21544260097585
part-29,mixed,338.0428685328985
part-29,mixed,338.5234256661882
part-29,mixed,336.5107507448414
part-29,mixed,336.7335025757189
part-29,mixed,337.78733856043453
part-29,mixed,339.21621025728297
part-29,mixed,335.75139809370575
part-29,mixed,334.0446085517989
part-29,mixed,348.57044328769035
part-29,mixed,337.3281788629461
part-29,mixed,334.8499511157612
part-29,mixed,338.5952982074338
part-29,mixed,333.07442749296155
part-29,mixed,334.10866489320404
part-29,mixed,340.48055123670883
part-29,mixed,335.4091658023052
part-29,mixed,335.6420866369238
part-29,mixed,339.14569168454256
part-29,mixed,338.04923595160585
part-29,mixed,332.4091055282021
part-29,mixed,336.95755640718255
part-29,mixed,343.25924565871753
part-29,mixed,338.60273433242253
part-29,mixed,335.6410304543111
part-29,mixed,336.3906226754203
part-29,mixed,334.45837359107907
part-29,mixed,335.108086874473
part-29,mixed,334.00494128884543
part-29,mixed,341.25410550505694
part-29,mixed,347.1576712028546
part-29,mixed,338.8045007108098
part-29,mixed,335.07120697597094
part-29,mixed,337.3879149058262
part-29,mixed,336.52373667522147
part-29,mixed,335.3477232880022
part-29,mixed,334.4106684513601
part-29,mixed,340.0030725243779
part-29,mixed,333.6565402427674
part-29,mixed,335.62052674318204
part-29,mixed,339.22676656301036
part-29,mixed,336.0501055859707
part-29,mixed,336.0712118659415
part-29,mixed,332.6821279864147
part-29,mixed,337.13612199114584
part-29,mixed,346.0395258417061
part-29,mixed,334.22035295771065
part-29,mixed,338.7201149721585
part-29,mixed,341.99987493216304
part-29,mixed,334.91578246221076
part-29,mixed,338.91896755743016
part-29,mixed,334.8657494773396
part-29,mixed,338.28830635955796
part-29,mixed,336.4833751760992
part-29,mixed,338.4501282783584
part-29,mixed,335.93274491080984
part-29,mixed,343.8783461451123
part-29,mixed,338.2063093195214
part-29,mixed,340.6042550849329
part-29,mixed,333.4001803317138
part-29,mixed,334.6622705215296
part-30,congruent,329.9047902459277
part-30,congruent,339.0578434730964
part-30,congruent,342.596268270938
part-30,congruent,332.5604775016681
part-30,congruent,325.597052244377
part-30,congruent,330.5665493818569
part-30,congruent,330.9559457957181
part-30,congruent,326.9974264883446
part-30,congruent,326.99252054627124
part-30,congruent,327.0571974378316
part-30,congruent,324.4775806353706
part-30,congruent,342.2173666897715
part-30,congruent,327.99125786347133
part-30,congruent,328.4935262621589
part-30,congruent,326.3964795789223
part-30,congruent,333.2619110538158
part-30,congruent,329.983288603049
part-30,congruent,338.40931603552707
part-30,congruent,331.624331150112
part-30,congruent,330.3346899053108
part-30,congruent,330.1934653178264
part-30,congruent,331.184909360612
part-30,congruent,329.7375288004713
part-30,congruent,330.69972538100455
part-30,congruent,333.3564792873056
part-30,congruent,327.9831761779784
part-30,congruent,327.97998446868655
part-30,congruent,331.4045256791735
part-30,congruent,322.2973192918645
part-30,congruent,343.38811837911845
part-30,congruent,336.5357646707508
part-30,congruent,333.02080481441277
part-30,congruent,329.2962126751797
part-30,congruent,326.6706148351403
part-30,congruent,333.67205547704816
part-30,congruent,331.1912958058334
part-30,congruent,332.4463710951868
part-30,congruent,334.0484587503034
part-30,congruent,329.1925332301785
part-30,congruent,329.8586823638049
part-30,congruent,333.2002797302133
part-30,congruent,327.61604083621006
part-30,congruent,325.64786448660664
part-30,congruent,331.11566281313543
part-30,congruent,332.1184963747726
part-30,congruent,327.82850091450206
part-30,congruent,337.7507136089577
part-30,congruent,327.47311754733636
part-30,congruent,340.166362391708
part-30,congruent,338.2659692975294
part-30,congruent,328.0112278913539
part-30,congruent,334.9098316486389
part-30,congruent,328.6268350234617
part-30,congruent,333.8203759388877
part-30,congruent,336.0676419740047
part-30,congruent,326.66844126753125
part-30,congruent,327.78358272053003
part-30,congruent,336.7562141637009
part-30,congruent,332.47320859177546
part-30,congruent,331.7359846768914
part-30,congruent,328.8310110554026
part-30,congruent,328.1418572413185
part-30,congruent,327.3399844019604
part-30,congruent,338.94662658497765
part-30,congruent,330.0097510412812
part-30,congruent,335.04985924317583
part-30,congruent,329.15119653864355
part-30,congruent,334.79987212575395
part-30,congruent,328.1974663804482
part-30,congruent,326.46047681466524
part-30,congruent,327.64248797497794
part-30,congruent,325.72489079337066
part-30,congruent,333.44011114449154
part-30,congruent,329.59863403038975
part-30,congruent,342.75637242357647
part-30,congruent,327.77996925263136
part-30,congruent,328.2753679097732
part-30,congruent,327.0832866828016
part-30,congruent,325.9138748735318
part-30,congruent,324.043151882786
part-30,congruent,326.6941505373229
part-30,congruent,344.0718733586187
part-30,congruent,330.63985612524925
part-30,congruent,332.31481476252435
part-30,congruent,329.8281649768489
part-30,congruent,327.4176253520971
part-30,congruent,326.1931644567605
part-30,congruent,340.9460713565941
part-30,congruent,330.77810859036714
part-30,congruent,328.9562369252226
part-30,congruent,329.35539354161926
part-30,congruent,330.3630556513762
part-30,congruent,331.20700878732174
part-30,congruent,331.79748280242615
part-30,congruent,329.3070168651521
part-30,congruent,331.3815121802732
part-30,congruent,325.19132636334183
part-30,congruent,332.84701060843435
part-30,congruent,338.72965580536743
part-30,congruent,330.81075214457593
